"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강남구","개포4-238-04","37.4798","127.0469","1","2022-12-01"
"강남구","개포4-239-00","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-239-01","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-239-02","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-239-03","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-239-04","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-239-05","37.4763","127.0497","1","2022-12-01"
"강남구","개포4-240-00","37.4822","127.0483","1","2022-12-01"
"강남구","개포4-240-01","37.4822","127.0483","1","2022-12-01"
"강남구","개포4-240-02","37.4822","127.0483","1","2022-12-01"
"강남구","개포4-240-03","37.4822","127.0483","1","2022-12-01"
"강남구","개포4-240-04","37.4822","127.0483","1","2022-12-01"
"강남구","개포4-241-00","37.4767","127.0524","1","2022-12-01"
"강남구","개포4-241-01","37.4767","127.0524","1","2022-12-01"
"강남구","개포4-241-02","37.4767","127.0524","1","2022-12-01"
"강남구","개포4-242-00","37.4797","127.0503","1","2022-12-01"
"강남구","개포4-242-01","37.4797","127.0503","1","2022-12-01"
"강남구","개포4-242-02","37.4797","127.0503","1","2022-12-01"
"강남구","개포4-243-00","37.4741","127.0535","1","2022-12-01"
"강남구","개포4-243-01","37.4741","127.0535","1","2022-12-01"
"강남구","개포4-243-02","37.4741","127.0535","1","2022-12-01"
"강남구","개포4-243-03","37.4741","127.0535","1","2022-12-01"
"강남구","개포4-243-04","37.4741","127.0535","1","2022-12-01"
"강남구","개포4-244-00","37.4742","127.0524","1","2022-12-01"
"강남구","개포4-244-01","37.4742","127.0524","1","2022-12-01"
"강남구","개포4-244-02","37.4742","127.0524","1","2022-12-01"
"강남구","개포4-245-00","37.4789","127.0555","1","2022-12-01"
"강남구","개포4-245-01","37.4789","127.0555","1","2022-12-01"
"강남구","개포4-245-02","37.4789","127.0555","1","2022-12-01"
"강남구","개포4-245-03","37.4789","127.0555","1","2022-12-01"
"강남구","개포4-246-00","37.4771","127.0501","1","2022-12-01"
"강남구","개포4-246-01","37.4771","127.0501","1","2022-12-01"
"강남구","개포4-246-02","37.4771","127.0501","1","2022-12-01"
"강남구","개포4-246-03","37.4771","127.0501","1","2022-12-01"
"강남구","개포4-247-00","37.4786","127.0514","1","2022-12-01"
"강남구","개포4-247-01","37.4786","127.0514","1","2022-12-01"
"강남구","개포4-247-02","37.4786","127.0514","1","2022-12-01"
"강남구","개포4-247-03","37.4786","127.0514","1","2022-12-01"
"강남구","개포4-248-00","37.4738","127.0513","1","2022-12-01"
"강남구","개포4-248-01","37.4738","127.0513","1","2022-12-01"
"강남구","개포4-248-02","37.4738","127.0513","1","2022-12-01"
"강남구","개포4-248-03","37.4738","127.0513","1","2022-12-01"
"강남구","개포4-248-04","37.4738","127.0513","1","2022-12-01"
"강남구","개포4-249-00","37.4763","127.0471","1","2022-12-01"
"강남구","개포4-249-01","37.4763","127.0471","1","2022-12-01"
"강남구","개포4-249-02","37.4763","127.0471","1","2022-12-01"
"강남구","개포4-249-03","37.4763","127.0471","1","2022-12-01"
"강남구","개포4-249-04","37.4763","127.0471","1","2022-12-01"
"강남구","개포4-250-00","37.4816","127.0493","1","2022-12-01"
"강남구","개포4-251-00","37.4813","127.0467","1","2022-12-01"
"강남구","개포4-251-01","37.4813","127.0467","1","2022-12-01"
"강남구","개포4-251-02","37.4813","127.0467","1","2022-12-01"
"강남구","개포4-252-00","37.4824","127.0497","1","2022-12-01"
"강남구","개포4-252-01","37.4824","127.0497","1","2022-12-01"
"강남구","개포4-252-02","37.4824","127.0497","1","2022-12-01"
"강남구","개포4-253-00","37.4732","127.0533","1","2022-12-01"
"강남구","개포4-253-01","37.4732","127.0533","1","2022-12-01"
"강남구","개포4-253-02","37.4732","127.0533","1","2022-12-01"
"강남구","개포4-254-00","37.4732","127.0503","1","2022-12-01"
"강남구","개포4-254-01","37.4732","127.0503","1","2022-12-01"
"강남구","개포4-254-02","37.4732","127.0503","1","2022-12-01"
"강남구","개포4-254-03","37.4732","127.0503","1","2022-12-01"
"강남구","개포4-254-04","37.4732","127.0503","1","2022-12-01"
"강남구","개포4-255-00","37.4789","127.0468","1","2022-12-01"
"강남구","개포4-255-01","37.4789","127.0468","1","2022-12-01"
"강남구","개포4-255-02","37.4789","127.0468","1","2022-12-01"
"강남구","개포4-256-00","37.4741","127.0510","1","2022-12-01"
"강남구","개포4-256-01","37.4741","127.0510","1","2022-12-01"
"강남구","개포4-256-02","37.4741","127.0510","1","2022-12-01"
"강남구","개포4-256-03","37.4741","127.0510","1","2022-12-01"
"강남구","개포4-256-04","37.4741","127.0510","1","2022-12-01"
"강남구","개포4-257-00","37.4774","127.0504","1","2022-12-01"
"강남구","개포4-257-01","37.4774","127.0504","1","2022-12-01"
"강남구","개포4-257-02","37.4774","127.0504","1","2022-12-01"
"강남구","개포4-258-00","37.4768","127.0514","1","2022-12-01"
"강남구","개포4-258-01","37.4768","127.0514","1","2022-12-01"
"강남구","개포4-258-02","37.4768","127.0514","1","2022-12-01"
"강남구","개포4-258-03","37.4768","127.0514","1","2022-12-01"
"강남구","개포4-259-00","37.4782","127.0463","1","2022-12-01"
"강남구","개포4-259-01","37.4782","127.0463","1","2022-12-01"
"강남구","개포4-259-02","37.4782","127.0463","1","2022-12-01"
"강남구","개포4-260-00","37.4774","127.0466","1","2022-12-01"
"강남구","개포4-260-01","37.4774","127.0466","1","2022-12-01"
"강남구","개포4-260-02","37.4774","127.0466","1","2022-12-01"
"강남구","개포4-261-00","37.4771","127.0507","1","2022-12-01"
"강남구","개포4-261-01","37.4771","127.0507","1","2022-12-01"
"강남구","개포4-261-02","37.4771","127.0507","1","2022-12-01"
"강남구","개포4-261-03","37.4771","127.0507","1","2022-12-01"
"강남구","개포4-262-00","37.4782","127.0507","1","2022-12-01"
"강남구","개포4-262-01","37.4782","127.0507","1","2022-12-01"
"강남구","개포4-262-02","37.4782","127.0507","1","2022-12-01"
"강남구","개포4-263-00","37.4764","127.0485","1","2022-12-01"
"강남구","개포4-263-01","37.4764","127.0485","1","2022-12-01"
"강남구","개포4-263-02","37.4764","127.0485","1","2022-12-01"
"강남구","개포4-264-00","37.4734","127.0530","1","2022-12-01"
"강남구","개포4-264-01","37.4734","127.0530","1","2022-12-01"
"강남구","개포4-264-02","37.4734","127.0530","1","2022-12-01"
"강남구","개포4-264-03","37.4734","127.0530","1","2022-12-01"
"강남구","개포4-265-00","37.4806","127.0467","1","2022-12-01"
"강남구","개포4-265-01","37.4806","127.0467","1","2022-12-01"
"강남구","개포4-265-02","37.4806","127.0467","1","2022-12-01"
"강남구","개포4-265-03","37.4806","127.0467","1","2022-12-01"
"강남구","개포4-266-00","37.4779","127.0465","1","2022-12-01"
"강남구","개포4-266-01","37.4779","127.0465","1","2022-12-01"
"강남구","개포4-266-02","37.4779","127.0465","1","2022-12-01"
"강남구","개포4-266-03","37.4779","127.0465","1","2022-12-01"
"강남구","개포4-267-00","37.4777","127.0522","1","2022-12-01"
"강남구","개포4-267-01","37.4777","127.0522","1","2022-12-01"
"강남구","개포4-267-02","37.4777","127.0522","1","2022-12-01"
"강남구","개포4-267-03","37.4777","127.0522","1","2022-12-01"
"강남구","개포4-268-00","37.4764","127.0467","1","2022-12-01"
"강남구","개포4-268-01","37.4764","127.0467","1","2022-12-01"
"강남구","개포4-268-02","37.4764","127.0467","1","2022-12-01"
"강남구","개포4-268-03","37.4764","127.0467","1","2022-12-01"
"강남구","개포4-269-00","37.4759","127.0484","1","2022-12-01"
"강남구","개포4-269-01","37.4759","127.0484","1","2022-12-01"
"강남구","개포4-269-02","37.4759","127.0484","1","2022-12-01"
"강남구","개포4-269-03","37.4759","127.0484","1","2022-12-01"
"강남구","개포4-270-00","37.4745","127.0491","1","2022-12-01"
"강남구","개포4-270-01","37.4745","127.0491","1","2022-12-01"
"강남구","개포4-270-02","37.4745","127.0491","1","2022-12-01"
"강남구","개포4-270-03","37.4745","127.0491","1","2022-12-01"
"강남구","개포4-271-00","37.4769","127.0472","1","2022-12-01"
"강남구","개포4-271-01","37.4769","127.0472","1","2022-12-01"
"강남구","개포4-271-02","37.4769","127.0472","1","2022-12-01"
"강남구","개포4-271-03","37.4769","127.0472","1","2022-12-01"
"강남구","개포4-272-00","37.4784","127.0512","1","2022-12-01"
"강남구","개포4-272-01","37.4784","127.0512","1","2022-12-01"
"강남구","개포4-272-02","37.4784","127.0512","1","2022-12-01"
"강남구","개포4-273-00","37.4744","127.0515","1","2022-12-01"
"강남구","개포4-273-01","37.4744","127.0515","1","2022-12-01"
"강남구","개포4-273-02","37.4744","127.0515","1","2022-12-01"
"강남구","개포4-274-00","37.4815","127.0521","1","2022-12-01"
"강남구","개포4-274-01","37.4815","127.0521","1","2022-12-01"
"강남구","개포4-274-02","37.4815","127.0521","1","2022-12-01"
"강남구","개포4-275-00","37.4748","127.0544","1","2022-12-01"
"강남구","개포4-275-01","37.4748","127.0544","1","2022-12-01"
"강남구","개포4-275-02","37.4748","127.0544","1","2022-12-01"
"강남구","개포4-275-03","37.4748","127.0544","1","2022-12-01"
"강남구","개포4-276-00","37.4737","127.0524","1","2022-12-01"
"강남구","개포4-276-01","37.4737","127.0524","1","2022-12-01"
"강남구","개포4-276-02","37.4737","127.0524","1","2022-12-01"
"강남구","개포4-277-00","37.4729","127.0523","1","2022-12-01"
"강남구","개포4-277-01","37.4729","127.0523","1","2022-12-01"
"강남구","개포4-277-02","37.4729","127.0523","1","2022-12-01"
"강남구","개포4-277-03","37.4729","127.0523","1","2022-12-01"
"강남구","개포4-278-00","37.4840","127.0514","1","2022-12-01"
"강남구","개포4-278-01","37.4840","127.0514","1","2022-12-01"
"강남구","개포4-278-02","37.4840","127.0514","1","2022-12-01"
"강남구","개포4-280-00","37.4771","127.0465","1","2022-12-01"
"강남구","개포4-280-01","37.4771","127.0465","1","2022-12-01"
"강남구","개포4-280-02","37.4771","127.0465","1","2022-12-01"
"강남구","개포4-281-00","37.4794","127.0471","1","2022-12-01"
"강남구","개포4-281-01","37.4794","127.0471","1","2022-12-01"
"강남구","개포4-281-02","37.4794","127.0471","1","2022-12-01"
"강남구","개포4-281-03","37.4794","127.0471","1","2022-12-01"
"강남구","개포4-282-00","37.4836","127.0509","1","2022-12-01"
"강남구","개포4-282-01","37.4836","127.0509","1","2022-12-01"
"강남구","개포4-282-02","37.4836","127.0509","1","2022-12-01"
"강남구","개포4-283-00","37.4813","127.0464","1","2022-12-01"
"강남구","개포4-283-01","37.4813","127.0464","1","2022-12-01"
"강남구","개포4-283-02","37.4813","127.0464","1","2022-12-01"
"강남구","개포4-284-00","37.4743","127.0487","1","2022-12-01"
"강남구","개포4-284-01","37.4743","127.0487","1","2022-12-01"
"강남구","개포4-284-02","37.4743","127.0487","1","2022-12-01"
"강남구","개포4-285-00","37.4795","127.0509","1","2022-12-01"
"강남구","개포4-285-01","37.4795","127.0509","1","2022-12-01"
"강남구","개포4-285-02","37.4795","127.0509","1","2022-12-01"
"강남구","개포4-285-03","37.4795","127.0509","1","2022-12-01"
"강남구","개포4-286-00","37.4795","127.0484","1","2022-12-01"
"강남구","개포4-286-01","37.4795","127.0484","1","2022-12-01"
"강남구","개포4-286-02","37.4795","127.0484","1","2022-12-01"
"강남구","개포4-287-00","37.4787","127.0491","1","2022-12-01"
"강남구","개포4-287-01","37.4787","127.0491","1","2022-12-01"
"강남구","개포4-287-02","37.4787","127.0491","1","2022-12-01"
"강남구","개포4-287-03","37.4787","127.0491","1","2022-12-01"
"강남구","개포4-287-04","37.4787","127.0491","1","2022-12-01"
"강남구","개포4-288-00","37.4795","127.0449","1","2022-12-01"
"강남구","개포4-288-01","37.4795","127.0449","1","2022-12-01"
"강남구","개포4-288-02","37.4795","127.0449","1","2022-12-01"
"강남구","개포4-288-03","37.4795","127.0449","1","2022-12-01"
"강남구","개포4-289-00","37.4786","127.0450","1","2022-12-01"
"강남구","개포4-289-01","37.4786","127.0450","1","2022-12-01"
"강남구","개포4-289-02","37.4786","127.0450","1","2022-12-01"
"강남구","개포4-290-00","37.4752","127.0537","1","2022-12-01"
"강남구","개포4-290-01","37.4752","127.0537","1","2022-12-01"
"강남구","개포4-290-02","37.4752","127.0537","1","2022-12-01"
"강남구","개포4-290-03","37.4752","127.0537","1","2022-12-01"
"강남구","개포4-291-00","37.4809","127.0487","1","2022-12-01"
"강남구","개포4-291-01","37.4809","127.0487","1","2022-12-01"
"강남구","개포4-291-02","37.4809","127.0487","1","2022-12-01"
"강남구","개포4-291-03","37.4809","127.0487","1","2022-12-01"
"강남구","개포4-292-00","37.4777","127.0471","1","2022-12-01"
"강남구","개포4-292-01","37.4777","127.0471","1","2022-12-01"
"강남구","개포4-292-02","37.4777","127.0471","1","2022-12-01"
"강남구","개포4-293-00","37.4756","127.0576","1","2022-12-01"
"강남구","개포4-293-01","37.4756","127.0576","1","2022-12-01"
"강남구","개포4-293-02","37.4756","127.0576","1","2022-12-01"
"강남구","개포4-294-00","37.4787","127.0474","1","2022-12-01"
"강남구","개포4-294-01","37.4787","127.0474","1","2022-12-01"
"강남구","개포4-294-02","37.4787","127.0474","1","2022-12-01"
"강남구","개포4-294-03","37.4787","127.0474","1","2022-12-01"
"강남구","개포4-295-00","37.4762","127.0491","1","2022-12-01"
"강남구","개포4-296-00","37.4747","127.0503","1","2022-12-01"
"강남구","개포4-296-01","37.4747","127.0503","1","2022-12-01"
"강남구","개포4-296-02","37.4747","127.0503","1","2022-12-01"
"강남구","개포4-296-03","37.4747","127.0503","1","2022-12-01"
"강남구","개포4-297-00","37.4798","127.0510","1","2022-12-01"
"강남구","개포4-297-01","37.4798","127.0510","1","2022-12-01"
"강남구","개포4-297-02","37.4798","127.0510","1","2022-12-01"
"강남구","개포4-297-03","37.4798","127.0510","1","2022-12-01"
"강남구","개포4-298-00","37.4795","127.0513","1","2022-12-01"
"강남구","개포4-298-01","37.4795","127.0513","1","2022-12-01"
"강남구","개포4-298-02","37.4795","127.0513","1","2022-12-01"
"강남구","개포4-298-03","37.4795","127.0513","1","2022-12-01"
"강남구","개포4-299-00","37.4783","127.0450","1","2022-12-01"
"강남구","개포4-299-01","37.4783","127.0450","1","2022-12-01"
"강남구","개포4-299-02","37.4783","127.0450","1","2022-12-01"
"강남구","개포4-299-03","37.4783","127.0450","1","2022-12-01"
"강남구","개포4-299-04","37.4783","127.0450","1","2022-12-01"
"강남구","개포4-400-00","37.4786","127.0498","1","2022-12-01"
"강남구","개포4-400-01","37.4786","127.0498","1","2022-12-01"
"강남구","개포4-400-02","37.4786","127.0498","1","2022-12-01"
"강남구","개포4-401-00","37.4771","127.0497","1","2022-12-01"
"강남구","개포4-401-01","37.4771","127.0497","1","2022-12-01"
"강남구","개포4-401-02","37.4771","127.0497","1","2022-12-01"
"강남구","개포4-401-03","37.4771","127.0497","1","2022-12-01"
"강남구","개포4-402-00","37.4754","127.0529","1","2022-12-01"
"강남구","개포4-402-01","37.4754","127.0529","1","2022-12-01"
"강남구","개포4-402-02","37.4754","127.0529","1","2022-12-01"
"강남구","개포4-403-00","37.4762","127.0540","1","2022-12-01"
"강남구","개포4-403-01","37.4762","127.0540","1","2022-12-01"
"강남구","개포4-403-02","37.4762","127.0540","1","2022-12-01"
"강남구","개포4-403-03","37.4762","127.0540","1","2022-12-01"
"강남구","개포4-404-00","37.4801","127.0475","1","2022-12-01"
"강남구","개포4-404-01","37.4801","127.0475","1","2022-12-01"
"강남구","개포4-405-00","37.4768","127.0536","1","2022-12-01"
"강남구","개포4-405-01","37.4768","127.0536","1","2022-12-01"
"강남구","개포4-405-02","37.4768","127.0536","1","2022-12-01"
"강남구","개포4-406-00","37.4747","127.0538","1","2022-12-01"
"강남구","개포4-406-01","37.4747","127.0538","1","2022-12-01"
"강남구","개포4-406-02","37.4747","127.0538","1","2022-12-01"
"강남구","개포4-407-00","37.4778","127.0530","1","2022-12-01"
"강남구","개포4-407-01","37.4778","127.0530","1","2022-12-01"
"강남구","개포4-407-02","37.4778","127.0530","1","2022-12-01"
"강남구","개포4-407-03","37.4778","127.0530","1","2022-12-01"
"강남구","개포4-408-00","37.4792","127.0523","1","2022-12-01"
"강남구","개포4-408-01","37.4792","127.0523","1","2022-12-01"
"강남구","개포4-408-02","37.4792","127.0523","1","2022-12-01"
"강남구","개포4-409-00","37.4772","127.0487","1","2022-12-01"
